ds,y,moving_avg,yhat,yhat_lower,yhat_upper
2016-09-30,25.97786521911621,25.973264694213867,174.1865691262691,172.24743235002708,175.81599619350098
2016-10-03,25.8560733795166,25.956721115112305,174.43701038825554,172.81532069167255,176.247561183812
2016-10-04,25.966365814208984,25.952584075927735,174.50174194949847,172.73577129024187,176.22824977450477
2016-10-05,25.97786521911621,25.911222839355467,174.55981054076074,172.8528028281329,176.2854207218826
2016-10-06,26.17088508605957,25.989810943603516,174.51563064401358,172.7139627217436,176.27352695929005
2016-10-07,26.209949493408203,26.036227798461915,174.41925689866522,172.58849403655432,176.1429970801704
2016-10-10,26.667232513427734,26.19845962524414,174.57154825710703,172.91511998340496,176.29939940373183
2016-10-11,26.724679946899414,26.350122451782227,174.60236839811546,172.87410598178775,176.5133221763875
2016-10-12,26.96366310119629,26.547282028198243,174.62706925825836,172.93093996447467,176.43873387076906
2016-10-13,26.880937576293945,26.68929252624512,174.5506988356465,172.84880482830386,176.19954391691266
2016-10-14,27.030302047729492,26.853363037109375,174.4238921826299,172.752558424206,176.10603654492073
2016-10-17,27.011917114257812,26.922299957275392,174.50020965713222,172.8924230700753,176.2693315271441
2016-10-18,26.993532180786133,26.976070404052734,174.51200742684978,172.8715100838045,176.24980496468228
2016-10-19,26.913108825683594,26.965959548950195,174.52121617072143,172.705033271053,176.27866051439995
2016-10-20,26.899322509765625,26.969636535644533,174.4329761734694,172.70505548396844,176.26085792974223
2016-10-21,26.793617248535156,26.922299575805663,174.29792604609955,172.50227082612432,176.04714034461256
2016-10-24,27.034900665283203,26.92689628601074,174.3700727155426,172.53481040998867,176.06264827948414
2016-10-25,27.172775268554688,26.962744903564452,174.38657447681135,172.63689522760154,176.16187707316223
2016-10-26,26.5615291595459,26.892428970336915,174.40300791149585,172.68950169164196,176.07149144457452
2016-10-27,26.306467056274414,26.773857879638673,174.32413256430044,172.59872236780387,176.11804842435512
2016-10-28,26.131820678710938,26.641498565673828,174.20018009069392,172.4077807902279,175.86353236421814
2016-10-31,26.090457916259766,26.45261001586914,174.31181928090186,172.67952432710723,176.04862504500312
2016-11-01,25.619384765625,26.1419319152832,174.34219445820366,172.5764713698191,176.13454342287994
2016-11-02,25.642364501953125,25.95809898376465,174.37223749583737,172.6425122293049,176.16798090593946
2016-11-03,25.367511749267578,25.77030792236328,174.30639327453173,172.52911154825446,176.0304147431978
2016-11-04,25.138845443725586,25.57171287536621,174.19462716149383,172.41237855120232,175.9613367818064
2016-11-07,25.501474380493164,25.453916168212892,174.335919769031,172.6224854846505,175.98584920005737
2016-11-08,25.651607513427734,25.460360717773437,174.3735559211511,172.5300560807887,176.1583028947214
2016-11-09,25.610031127929688,25.45389404296875,174.40953143830265,172.66739125592946,176.1046218584929
2016-11-10,24.89633560180664,25.359658813476564,174.3483615687496,172.4939530754555,176.1383659212762
2016-11-11,25.044153213500977,25.34072036743164,174.24012845921501,172.49038449379427,175.9598085197553
2016-11-14,24.415912628173828,25.123608016967772,174.38687921884554,172.70744149800882,176.19350239610833
2016-11-15,24.739267349243164,24.94113998413086,174.42530856908613,172.64439249927685,176.1606007957153
2016-11-16,25.404462814331055,24.900026321411133,174.46193356384384,172.7920578334439,176.13544579836872
2016-11-17,25.39522361755371,24.999803924560545,174.4014858314349,172.61539831116806,176.11979883617448
2016-11-18,25.42063331604004,25.07509994506836,174.2942470756286,172.77303143457377,176.02923336828087
2016-11-21,25.806358337402344,25.353189086914064,174.44718255028297,172.73127717246595,176.1902435835771
2016-11-22,25.822519302368164,25.569839477539062,174.48907345368985,172.7687233844951,176.19664306542512
2016-11-23,25.69087028503418,25.627120971679688,174.52991420449058,172.78343931755302,176.22384250247825
2016-11-25,25.820207595825195,25.712117767333986,174.37271062533722,172.71069759165243,176.06148830350827
2016-11-28,25.769397735595703,25.781870651245118,174.54446923486657,172.8113337941464,176.25254609139108
2016-11-29,25.743993759155273,25.769397735595703,174.5926341114719,172.85883086483517,176.3860695335195
2016-11-30,25.52687644958496,25.710269165039062,174.6393145799916,172.9804503302184,176.40275157406464
2016-12-01,25.28898048400879,25.629891204833985,174.5889149606357,172.96863597386218,176.4382574906204
2016-12-02,25.383678436279297,25.542585372924805,174.4913362634693,172.73739712764194,176.27885066919848
2016-12-05,25.201210021972656,25.428947830200194,174.66658591975653,172.89543577550876,176.46170225177949
2016-12-06,25.39522361755371,25.359193801879883,174.71217484725213,172.95750244606472,176.54914153404516
2016-12-07,25.64468002319336,25.382754516601562,174.75410542695406,172.9931926150147,176.45235382925182
2016-12-08,25.89643096923828,25.50424461364746,174.69667340426096,172.96353546653032,176.43936711167146
2016-12-09,26.319108963012695,25.69133071899414,174.58972970156535,172.86806010044887,176.3338809551473
2016-12-12,26.168973922729492,25.88488349914551,174.7233470172997,172.99337882545157,176.49970625462092
2016-12-13,26.605514526367188,26.126941680908203,174.75102850476287,173.07161598396698,176.54920667603088
2016-12-14,26.605514526367188,26.31910858154297,174.77343858473762,173.09442125688673,176.5038398515433
2016-12-15,26.751022338867188,26.49002685546875,174.6952026360132,172.98326612681748,176.4204454279351
2016-12-16,26.78567123413086,26.583339309692384,174.56655140449223,172.80843590611283,176.16724114184055
2016-12-19,26.940420150756836,26.737628555297853,174.63398674163497,172.8827231138017,176.42586131329708
2016-12-20,27.01202392578125,26.818930435180665,174.64082167572744,172.82335104113082,176.31833385689978
2016-12-21,27.037431716918945,26.905313873291014,174.64379082079097,172.86939324034512,176.4371960382976
2016-12-22,26.859582901000977,26.927025985717773,174.5479813184357,173.01565657770254,176.2184276510964
2016-12-23,26.912700653076172,26.952431869506835,174.40405645239693,172.62975654821076,176.1412571536436
2016-12-27,27.083620071411133,26.981071853637694,174.44721114412587,172.73278867274365,176.13422813441403
2016-12-28,26.9681339263916,26.972293853759766,174.45108495527475,172.7411884988012,176.3931947440985
2016-12-29,26.96120834350586,26.95704917907715,174.35986416294375,172.67753974882078,176.03338727684624
2016-12-30,26.751022338867188,26.93533706665039,174.22417149797582,172.3965419239017,175.82441371746384
2017-01-03,26.827253341674805,26.918247604370116,174.33291972870137,172.50357204683303,176.06977908465936
2017-01-04,26.797218322753906,26.860967254638673,174.3597296119617,172.5983605000576,176.0372393523858
2017-01-05,26.933488845825195,26.85403823852539,174.29317310714745,172.57208458531755,176.01232814333798
2017-01-06,27.233753204345703,26.90854721069336,174.18333892840636,172.39437861996095,175.966512153651
2017-01-09,27.483203887939453,27.05498352050781,174.34625945272208,172.53020980775315,176.10053029248374
2017-01-10,27.510913848876953,27.19171562194824,174.3959262419947,172.5893949014659,176.12303815673332
2017-01-11,27.65873908996582,27.364019775390624,174.44589393652888,172.73103067588235,176.20896362972067
2017-01-12,27.543256759643555,27.485973358154297,174.40028429969095,172.65943873416163,176.00658486392345
2017-01-13,27.494754791259766,27.53817367553711,174.30871408933353,172.58801179836132,175.97114491002813
2017-01-17,27.71648597717285,27.58483009338379,174.5604174632305,172.78607236541723,176.35117559731884
2017-01-18,27.714170455932617,27.625481414794923,174.61059522680208,172.81359206102246,176.1695529701166
2017-01-19,27.665666580200195,27.6268669128418,174.56123955502733,172.8429282325842,176.32485496719116
2017-01-20,27.71648597717285,27.661512756347655,174.4620599338319,172.85910348575686,176.33779996626504
2017-01-23,27.734960556030273,27.709553909301757,174.61611502265941,172.88040389074533,176.35265325675158
2017-01-24,27.709550857543945,27.708166885375977,174.64946174968975,172.85764478168565,176.32369321013675
2017-01-25,28.15070915222168,27.79547462463379,174.6769200003536,172.90371199214906,176.42240041486016
2017-01-26,28.164566040039062,27.89525451660156,174.60311321815857,172.90663386531023,176.24554184234924
2017-01-27,28.166873931884766,27.985332107543947,174.4782796299488,172.82934344542542,176.2823373886116
2017-01-30,28.092966079711914,28.056933212280274,174.55360930749728,172.78899799084687,176.1692266962988
2017-01-31,28.028289794921875,28.12068099975586,174.5619046146248,172.74711142149394,176.28832298983014
2017-02-01,29.737478256225586,28.43803482055664,174.56573042949907,172.8059711582059,176.36334688819153
2017-02-02,29.686660766601562,28.74245376586914,174.47014045721147,172.66212118422916,176.14328570584246
2017-02-03,29.813695907592773,29.071818161010743,174.32574636037728,172.59224503643253,176.1222325680268
2017-02-06,30.09317398071289,29.471859741210938,174.3584593039884,172.63133365746464,176.17114775351274
2017-02-07,30.379581451416016,29.942118072509764,174.3584456160466,172.61899179610316,176.10166238242212
2017-02-08,30.49736213684082,30.094094848632814,174.35699103088047,172.588994737984,176.10801119494047
2017-02-09,30.717744827270508,30.300311660766603,174.25908513784316,172.6135112763959,176.05915539762648
2017-02-10,30.64815902709961,30.467204284667968,174.1152058081429,172.4678479122622,175.79357587934032
2017-02-13,30.919559478759766,30.632481384277344,174.16420654287643,172.45055631570094,175.8871949651339
2017-02-14,31.320873260498047,30.82073974609375,174.17355038707828,172.47770678554286,175.95708833181777
2017-02-15,31.434539794921875,31.00817527770996,174.18284084758426,172.39276456798004,175.9672885695388
2017-02-16,31.397424697875977,31.144111251831056,174.0966952412004,172.30556121178344,175.6721051280135
2017-02-17,31.48325538635254,31.31113052368164,173.96521809398052,172.2986231402681,175.56909273644263
2017-02-21,31.710580825805664,31.46933479309082,174.07271632873818,172.3238141379637,175.83111655747783
2017-02-22,31.805694580078125,31.566299057006837,174.09275129703326,172.31018901234114,175.75017519302045
2017-02-23,31.67115020751953,31.613621139526366,174.01632160663073,172.19993887765776,175.72736086172313
2017-02-24,31.70130729675293,31.674397659301757,173.89342304406185,172.22698881773354,175.56616743209455
2017-02-27,31.76392936706543,31.730532455444337,173.99869876703414,172.25442161486362,175.71071628119537
2017-02-28,31.77785301208496,31.743986892700196,174.0237873564621,172.29433167817842,175.69929098737563
2017-03-01,32.427371978759766,31.868322372436523,174.04715884520888,172.08581718949492,175.71426768715943
2017-03-02,32.23483657836914,31.981059646606447,173.9734817172331,172.2995017429843,175.7114495343131
2017-03-03,32.42506408691406,32.12581100463867,173.8530039796778,172.2281666667666,175.6266316088809
2017-03-06,32.3229866027832,32.23762245178223,173.96638158538158,172.3182063365295,175.62592062384982
2017-03-07,32.364749908447266,32.355001831054686,173.99542184439724,172.30214379887158,175.69062869628954
2017-03-08,32.244117736816406,32.31835098266602,174.02383175382695,172.31017787967642,175.8825632129321
2017-03-09,32.169891357421875,32.305361938476565,173.95651943009636,172.30379199214357,175.64610486126486
2017-03-10,32.276607513427734,32.2756706237793,173.84393394458266,172.055090189732,175.71078776442113
2017-03-13,32.29050827026367,32.26917495727539,173.99141559615464,172.29042117890174,175.75725169676173
2017-03-14,32.2418098449707,32.24458694458008,174.03542845361255,172.4379523285828,175.91030358249787
2017-03-15,32.58280944824219,32.31232528686523,174.08051832328434,172.28022791589356,175.73000159124126
2017-03-16,32.63616180419922,32.4055793762207,174.03143804727677,172.21038563429042,175.61106937293968
2017-03-17,32.47377014160156,32.445011901855466,173.93841772976384,172.23066649555616,175.676402335345
2017-03-20,32.81477737426758,32.54986572265625,174.14954355467967,172.4213961677217,175.83962597156662
2017-03-21,32.43896484375,32.58929672241211,174.2151652413392,172.35590643319924,175.93165148430464
2017-03-22,32.80548858642578,32.63383255004883,174.28134497225705,172.5868778647863,176.10264651908886
2017-03-23,32.689510345458984,32.64450225830078,174.2523750441531,172.6223726506169,176.0189306991784
2017-03-24,32.62456512451172,32.674661254882814,174.17802067309196,172.3849534787017,175.9776599767653
2017-03-27,32.68022537231445,32.64775085449219,174.43202034835784,172.7634118407166,176.25019690919538
2017-03-28,33.357582092285156,32.83147430419922,174.50622042238948,172.71586038008607,176.1382740651459
2017-03-29,33.431819915771484,32.95674057006836,174.57756593446723,173.02700045661948,176.24782800928526
2017-03-30,33.38774871826172,33.096388244628905,174.55010396420383,172.7740948722235,176.38504057559794
2017-03-31,33.325111389160156,33.236497497558595,174.47327477834818,172.78211847201683,176.1961473361641
2017-04-03,33.334388732910156,33.367330169677736,174.6962678087438,173.11696442452572,176.57792228044676
2017-04-04,33.58259963989258,33.41233367919922,174.75248296871365,173.016385078062,176.46691556365298
2017-04-05,33.40861892700195,33.407693481445314,174.80232766755472,173.10521691730597,176.45255087752324
2017-04-06,33.325111389160156,33.395166015625,174.7501503053274,172.9993744081655,176.3947708626458
2017-04-07,33.25087356567383,33.38031845092773,174.64591231194075,173.05077402246312,176.3850010457177
2017-04-10,33.21144104003906,33.35572891235351,174.77420405468905,173.01574027093903,176.44128280034732
2017-04-11,32.85420227050781,33.21004943847656,174.79644268472708,173.09090617335656,176.57869528329616
2017-04-12,32.89363479614258,33.107052612304685,174.81205021983754,173.19426134388038,176.64274816370033
2017-04-13,32.719669342041016,32.98596420288086,174.72595708354518,173.16533996397314,176.3769771274838
2017-04-17,32.900604248046875,32.91591033935547,174.6286738973594,172.85687784867648,176.27206977502684
2017-04-18,32.75444793701172,32.82451171875,174.62663811783364,172.8420622853257,176.37297118354593
2017-04-19,32.63383865356445,32.78043899536133,174.62120725451592,172.98111464015352,176.41756259227384
2017-04-20,33.04209899902344,32.8101318359375,174.51760392838486,172.67336523875906,176.35567349626783
2017-04-21,33.0026741027832,32.86673278808594,174.366581097329,172.59525137321745,176.01192301065612
2017-04-24,33.320465087890625,32.950704956054686,174.38871690435934,172.53531656555316,176.25571876166285
2017-04-25,33.52692413330078,33.1052001953125,174.38848289609516,172.68625974073151,176.01671862682738
2017-04-26,33.32974624633789,33.244381713867185,174.38850105322837,172.56311038051186,176.1527532313003
2017-04-27,33.35527038574219,33.30701599121094,174.29375251311032,172.5141535294788,176.11563450455904
2017-04-28,33.32279586791992,33.37104034423828,174.15468782801594,172.48548475723683,175.84162442201756
2017-05-01,34.00247573852539,33.507442474365234,174.22756556657467,172.4242407110913,175.85436131548136
2017-05-02,34.218204498291016,33.64569854736328,174.24777776717895,172.5797960627917,175.85237222349653
2017-05-03,34.11381149291992,33.802511596679686,174.269247740938,172.50639151880515,176.09374261040645
2017-05-04,33.990882873535156,33.92963409423828,174.19649420050763,172.57552796506346,175.9724002590024
2017-05-05,34.554561614990234,34.175987243652344,174.07951626229033,172.38338878419734,175.9225378813087
2017-05-08,35.494049072265625,34.47430191040039,174.21506037123945,172.5044563843427,175.8109664007348
2017-05-09,35.72138214111328,34.77493743896484,174.25376471060756,172.49304031705384,176.00129169605205
2017-05-10,35.55203628540039,35.062582397460936,174.29204463323646,172.43040346174604,176.0803184383648
2017-05-11,35.85951232910156,35.43630828857422,174.23420841551322,172.3818444635949,175.83951404992408
2017-05-12,36.36030197143555,35.79745635986328,174.1301022570552,172.296747307443,175.91996817331756
2017-05-15,36.26713180541992,35.95207290649414,174.29133212714953,172.49875112914756,176.0906000410682
2017-05-16,36.21355438232422,36.050507354736325,174.33435020337618,172.53146341945174,176.1059168901484
2017-05-17,34.9976692199707,35.93963394165039,174.37497922249563,172.55876932878064,176.23820317469983
2017-05-18,35.53107452392578,35.87394638061524,174.317690006812,172.60219874520968,176.0324423122042
2017-05-19,35.652198791503906,35.73232574462891,174.21252721663797,172.52659792404322,175.99952283690558
2017-05-22,35.868812561035156,35.652661895751955,174.36333586402924,172.631378769503,176.17355803021135
2017-05-23,35.8245735168457,35.57486572265625,174.4013280180769,172.5873159786994,176.1662305723689
2017-05-24,35.71743392944336,35.71881866455078,174.43659781255974,172.62777021293175,176.26019566257497
2017-05-25,35.84087371826172,35.78077850341797,174.37387237700597,172.5902857381363,176.0233258840371
2017-05-26,35.780303955078125,35.806399536132815,174.2634369734011,172.53119708116057,176.02262766332814
2017-05-30,35.794281005859375,35.79149322509765,174.43674492006,172.63663144625863,176.0792628838042
2017-05-31,35.58231735229492,35.7430419921875,174.4702633631289,172.79082408842618,176.21538409655778
2017-06-01,35.68015670776367,35.73558654785156,174.40680371559947,172.6505755732473,176.10920271780816
2017-06-02,36.208892822265625,35.809190368652345,174.29667288080347,172.5225414931961,176.02021131835826
2017-06-05,35.854862213134766,35.82410202026367,174.44155727906096,172.71501137638944,176.26323368502278
2017-06-06,35.975975036621094,35.86044082641602,174.48085924443336,172.69072831305687,176.21713839917086
2017-06-07,36.190277099609375,35.982032775878906,174.519080247837,172.7961974413928,176.2941117516276
2017-06-08,36.10176467895508,36.06635437011719,174.46086462481173,172.79373113036877,176.12467021632884
2017-06-09,34.701839447021484,35.76494369506836,174.35636631164962,172.52296150053783,176.11734618641128
2017-06-12,33.872623443603516,35.36849594116211,174.5188582530658,172.80543259885624,176.17694025027072
2017-06-13,34.14515686035156,35.002332305908205,174.56372709898224,172.91643901289487,176.27520142925297
2017-06-14,33.81206512451172,34.52668991088867,174.60710954123434,172.91258827734936,176.37339516632665
2017-06-15,33.60939407348633,34.02821578979492,174.55351394487235,172.84489931065767,176.25566425116503
2017-06-16,33.138893127441406,33.7156265258789,174.4529733504987,172.70354217580507,176.13028385002832
2017-06-19,34.086917877197266,33.75848541259766,174.62242093185944,172.84985730660975,176.39478902081302
2017-06-20,33.77711868286133,33.68487777709961,174.66775036644117,172.99165245272619,176.36911398639492
2017-06-21,33.977439880371094,33.717952728271484,174.7106038644713,172.86597694037752,176.5608967666992
2017-06-22,33.92153549194336,33.78038101196289,174.6554818539337,172.89257526644394,176.48148480833495
2017-06-23,34.07294845581055,33.96719207763672,174.5524269575669,172.81371600558046,176.20355780632227
2017-06-26,33.96578598022461,33.94296569824219,174.70873059218235,172.8889564308623,176.4502200554169
2017-06-27,33.47896957397461,33.88333587646484,174.747984918023,173.10322233672682,176.43387706469173
2017-06-28,33.9681282043457,33.881473541259766,174.78402879097618,172.93106903093187,176.59758228115575
2017-06-29,33.46731185913086,33.790628814697264,174.72144179804567,172.95803007033666,176.38090217833104
2017-06-30,33.54651641845703,33.685342407226564,174.61035129398593,172.97440300726305,176.38811959792403
2017-07-03,33.42538833618164,33.57726287841797,174.74002934428148,173.08444176285516,176.52738193658078
2017-07-05,33.56281280517578,33.594031524658206,174.79642666976318,172.9950049801375,176.45886874562123
2017-07-06,33.24604034423828,33.44961395263672,174.72433776343124,172.85757686349086,176.40638531847867
2017-07-07,33.58378219604492,33.47290802001953,174.60384508397652,172.958116043025,176.44825940023256
2017-07-10,33.788753509521484,33.52135543823242,174.70695091736167,172.94418697542025,176.5055781650895
2017-07-11,33.89824676513672,33.615927124023436,174.72884775483448,172.9999467125657,176.36573072470011
2017-07-12,33.94715881347656,33.692796325683595,174.7480662890166,173.12132681455338,176.49824586822572
2017-07-13,34.42000961303711,33.92759017944336,174.6693976208226,172.77785907206473,176.46003315859767
2017-07-14,34.7158203125,34.153997802734374,174.54318292700324,172.7171458128605,176.2195574312194
2017-07-17,34.83694076538086,34.36363525390625,174.63538399787853,172.91816059020215,176.34526064685713
2017-07-18,34.95806121826172,34.57559814453125,174.6560875391615,172.97691015586,176.3678624886259
2017-07-19,35.17702102661133,34.821570587158206,174.6754943146971,172.9953768407861,176.32508610351746
2017-07-20,35.01863098144531,34.94129486083985,174.59847613402465,172.8344887552113,176.41370397541223
2017-07-21,35.00233459472656,34.99859771728516,174.4754399953126,172.74882459937535,176.21663138803314
2017-07-24,35.42626190185547,35.11646194458008,174.58670856790994,172.9101559789835,176.40848898529683
2017-07-25,35.577659606933594,35.24038162231445,174.61694441434025,172.90783264248583,176.32370576869246
2017-07-26,35.74537658691406,35.354052734375,174.64739932966364,172.9147239557777,176.3378260275485
2017-07-27,35.06987380981445,35.36430130004883,174.58285284781337,172.8312768091338,176.39776146891475
2017-07-28,34.82297897338867,35.32843017578125,174.47358435185458,172.74085827272145,176.13656292458916
2017-07-31,34.64361572265625,35.17190093994141,174.63210873661635,172.88652929254596,176.40566643118177
2017-08-01,34.951087951660156,35.04658660888672,174.67929378009103,172.86606636161918,176.35717480385813
2017-08-02,36.602561950683594,35.218023681640624,174.7268192677503,172.9613432066192,176.55635242238876
2017-08-03,36.236854553222656,35.451419830322266,174.67913465029108,172.95511578908048,176.44917563208452
2017-08-04,36.427860260009766,35.772396087646484,174.58616638257254,172.76595972596985,176.32699042025862
2017-08-07,36.99154281616211,36.241981506347656,174.78647901461972,173.06972130248505,176.5177416821707
2017-08-08,37.28736877441406,36.70923767089844,174.84395506785083,173.10799085636302,176.60811749924736
2017-08-09,37.51563262939453,36.891851806640624,174.8993372216813,173.23676281827377,176.62971225153768
2017-08-10,36.32069778442383,36.90862045288086,174.85673551718864,173.06522292618197,176.6161607280306
2017-08-11,36.82579040527344,36.988206481933595,174.7657694652181,173.08585448747138,176.45226795360063
2017-08-14,37.3800163269043,37.06590118408203,174.95120659253237,173.20303193351856,176.7152377157146
2017-08-15,37.789241790771484,37.16627578735351,174.9962443614759,173.0945944195185,176.60035599451442
2017-08-16,37.637229919433594,37.19059524536133,175.03535318656304,173.1749899665507,176.68380454250644
2017-08-17,36.914669036865234,37.30938949584961,174.97269600399414,173.1505892534515,176.73640599167229
2017-08-18,36.830474853515625,37.310326385498044,174.85802350661265,173.03298117165102,176.61048622687667
2017-08-21,36.762657165527344,37.18685455322266,174.95293838921324,173.3101188549198,176.75611761373486
2017-08-22,37.36363983154297,37.10173416137695,174.9625544603486,173.3988271105902,176.77171105107618
2017-08-23,37.41040802001953,37.05636978149414,174.9644063157629,173.24920186739052,176.74670083628908
2017-08-24,37.244384765625,37.12231292724609,174.8632233893368,173.14210303036975,176.6958938168255
2017-08-25,37.382354736328125,37.232688903808594,174.70937272828843,172.90422554564094,176.3914846247844
2017-08-28,37.75883865356445,37.431925201416014,174.6895117612191,172.80036020943683,176.43437385949593
2017-08-29,38.095584869384766,37.578314208984374,174.66409283506857,172.9318821030843,176.44166407851438
2017-08-30,38.198463439941406,37.73592529296875,174.63366453713954,172.95042723829934,176.2476863698256
2017-08-31,38.3504524230957,37.95713882446289,174.5036062747693,172.82582294119652,176.23722045297941
2017-09-01,38.36213684082031,38.15309524536133,174.32489091384875,172.47443827162994,176.09993493459467
2017-09-05,37.901485443115234,38.18162460327149,174.2300821391455,172.61705173014533,176.02824445406912
2017-09-06,37.86173629760742,38.13485488891602,174.201474791325,172.4907794165252,175.84178172692182
2017-09-07,37.70972442626953,38.03710708618164,174.07926168320827,172.37692907575604,175.74735666978637
2017-09-08,37.09471893310547,37.7859603881836,173.91439713590177,172.20712273708946,175.75655019351882
2017-09-11,37.76585388183594,37.66670379638672,173.92482969019937,172.11853027159123,175.6933604148694
2017-09-12,37.616188049316406,37.60964431762695,173.93075385714963,172.254329590317,175.6026665548158
2017-09-13,37.33324432373047,37.503945922851564,173.9418700472846,172.18544442570126,175.81781632161596
2017-09-14,37.012874603271484,37.364575958251955,173.86301467400577,172.1969219656979,175.44196530559498
2017-09-15,37.38702392578125,37.42303695678711,173.74443369862618,171.9036789819237,175.3475401482351
2017-09-18,37.10407638549805,37.29068145751953,173.90340507240475,172.1639743634931,175.69385193619735
2017-09-19,37.118106842041016,37.19106521606445,173.95930062188066,172.18696949605916,175.53477176976563
2017-09-20,36.49607849121094,37.02363204956055,174.01921728547552,172.3306476402453,175.71892216879533
2017-09-21,35.86936950683594,36.79493103027344,173.98717901163187,172.1926552833116,175.68010154443382
2017-09-22,35.51860046386719,36.42124633789062,173.9126614248639,172.20253748086634,175.8136947580229
2017-09-25,35.205265045166016,36.04148406982422,174.18055283278235,172.39791664606759,176.00691269167453
2017-09-26,35.810916900634766,35.78004608154297,174.2631614794005,172.2992661733149,175.87789292855098
2017-09-27,36.06580352783203,35.693991088867186,174.34432033200255,172.60444666680485,176.05779486607926
2017-09-28,35.843650817871094,35.688847351074216,174.32781209413892,172.48030181544004,176.049731178647
2017-09-29,36.04008102416992,35.79314346313477,174.26298645051367,172.64113658510624,176.13035176951757
2017-10-02,35.96759033203125,35.94560852050781,174.52540110775308,172.91402247294673,176.3621626010854
2017-10-03,36.12425994873047,36.008277130126956,174.5953813213091,172.80330259213483,176.2898298721451
2017-10-04,35.890411376953125,35.97319869995117,174.65912285533815,172.92078359179771,176.39958883357326
2017-10-05,36.33706283569336,36.07188110351562,174.62090905495245,172.8863007822337,176.39484602930395
2017-10-06,36.31602478027344,36.12706985473633,174.53066203667657,172.77142185245944,176.20637025917463
2017-10-09,36.44229507446289,36.22201080322266,174.70101402994032,172.89599278238035,176.50807504615724
2017-10-10,36.45631408691406,36.288421630859375,174.7373535875659,172.96311747779896,176.4065883717314
2017-10-11,36.60832977294922,36.43200531005859,174.7671517567004,173.0873956696765,176.40721938503313
2017-10-12,36.47970962524414,36.46053466796875,174.69537311414544,172.9224085744553,176.38155846167658
2017-10-13,36.71121597290039,36.53957290649414,174.5725845701712,172.87242861942303,176.36201868295998
2017-10-16,37.38702392578125,36.728518676757815,174.65708057930192,172.84143288934183,176.36654860695032
2017-10-17,37.525001525878906,36.942256164550784,174.67025258822417,172.98126920460157,176.38912712424545
2017-10-18,37.35895919799805,37.09238204956055,174.68017084656844,172.87321636618645,176.41125065879837
2017-10-19,36.47501754760742,37.091443634033205,174.59200535403195,172.8162019580112,176.23471646913245
2017-10-20,36.53816604614258,37.05683364868164,174.45643785675466,172.68645714794502,176.1621171501171
2017-10-23,36.51946258544922,36.883321380615236,174.52407482916874,172.89591784370418,176.1962102670525
2017-10-24,36.736934661865234,36.7257080078125,174.53832449022389,172.88964584491498,176.17572785008377
2017-10-25,36.57558059692383,36.56903228759766,174.55226133397903,172.85867151335233,176.31364237146497
2017-10-26,36.809444427490234,36.63591766357422,174.47072475204283,172.67310108428552,176.26084847271827
2017-10-27,38.12832260131836,36.953948974609375,174.34402425846474,172.54684511366676,176.10844443589363
2017-10-30,38.98651885986328,37.44736022949219,174.4476038690486,172.80395547189295,176.1408605729871
2017-10-31,39.5290412902832,38.00578155517578,174.47555226604956,172.57923898831234,176.12747936156566
2017-11-01,39.026268005371094,38.49591903686523,174.50337430340375,172.6291112390865,176.2220414475963
2017-11-02,39.31155776977539,38.996341705322266,174.4355445224387,172.6859936587182,176.26116226915175
2017-11-03,40.33814239501953,39.4383056640625,174.32204673469673,172.634716445157,176.04684516621762
2017-11-06,40.74736785888672,39.79047546386719,174.45968729022974,172.8073924410204,176.2220740465655
2017-11-07,40.878318786621094,40.06033096313477,174.4965764508797,172.78480221825197,176.3462157521176
2017-11-08,41.21271896362305,40.49762115478516,174.53199657891903,172.8020803693922,176.15314387007834
2017-11-09,41.12853240966797,40.86101608276367,174.4704267540604,172.75575088360546,176.23641280855162
2017-11-10,40.99241638183594,40.99187088012695,174.36190860364968,172.6447639116074,176.1508409800704
2017-11-13,40.82813262939453,41.00802383422852,174.50806213383305,172.83525223489585,176.18752885046035
2017-11-14,40.21092224121094,40.87454452514648,174.54623881003232,172.79293026152317,176.34635613871353
2017-11-15,39.6805305480957,40.56810684204102,174.58252295973543,172.88395543148107,176.27108349714754
2017-11-16,40.15458679199219,40.37331771850586,174.52161780199071,172.833988760341,176.26580579818804
2017-11-17,39.931644439697266,40.161163330078125,174.41378410337774,172.63388359506334,176.1924419218616
2017-11-20,39.891746520996094,39.97388610839844,174.56403078303677,172.81514737488737,176.37544629864146
2017-11-21,40.63335037231445,40.05837173461914,174.6047444899363,172.94391417763174,176.25768471117595
2017-11-22,41.06048583984375,40.33436279296875,174.64430112818434,172.88856894351864,176.31385196642987
2017-11-24,41.062828063964844,40.51601104736328,174.48434887609667,172.68357208560508,176.2759389656205
2017-11-27,40.85629653930664,40.700941467285155,174.6522277152351,172.9467773751884,176.460612421662
2017-11-28,40.61692428588867,40.845977020263675,174.69937710817217,172.8728583662765,176.46962818382545
2017-11-29,39.7744140625,40.674189758300784,174.7452729038191,173.09675490398365,176.43358981283197
2017-11-30,40.33061218261719,40.52821502685547,174.69437159707758,172.843067115419,176.43208771944936
2017-12-01,40.14285659790039,40.34422073364258,174.5966216538969,172.90797203760442,176.36167082404995
2017-12-04,39.84949493408203,40.142860412597656,174.77370668091805,173.16259571466566,176.60688652373153
